start_ms,end_ms,type,description,signalClearRecording,height_diff_m,exp_name
1776251611753,1776252198350,outside,,True,4.68000326572696,UriyaCohenEliya_acroBuilding_GooglePixel10_15-04-2026_exp4
1776252198350,1776252221812,up,,True,28.348256450546216,UriyaCohenEliya_acroBuilding_GooglePixel10_15-04-2026_exp4
1776252221812,1776252247725,outside,,True,-0.4612009116196134,UriyaCohenEliya_acroBuilding_GooglePixel10_15-04-2026_exp4
1776252247725,1776252264975,down,,True,-16.722554720885043,UriyaCohenEliya_acroBuilding_GooglePixel10_15-04-2026_exp4
1776252264975,1776252287821,outside,,True,1.7161872735214843,UriyaCohenEliya_acroBuilding_GooglePixel10_15-04-2026_exp4
1776252287821,1776252298779,down,,True,-8.094445904985847,UriyaCohenEliya_acroBuilding_GooglePixel10_15-04-2026_exp4
1776252298779,1776252322582,outside,,True,3.610333367171421,UriyaCohenEliya_acroBuilding_GooglePixel10_15-04-2026_exp4
1776252322582,1776252340111,up,,True,9.55341846703817,UriyaCohenEliya_acroBuilding_GooglePixel10_15-04-2026_exp4
1776252340111,1776252372356,outside,,True,0.533737512991209,UriyaCohenEliya_acroBuilding_GooglePixel10_15-04-2026_exp4
1776252372356,1776252388212,up,,True,13.167378293839008,UriyaCohenEliya_acroBuilding_GooglePixel10_15-04-2026_exp4
1776252388212,1776252430929,outside,,True,-0.6339186640267087,UriyaCohenEliya_acroBuilding_GooglePixel10_15-04-2026_exp4
1776252430929,1776252450251,down,,True,-15.17930628051029,UriyaCohenEliya_acroBuilding_GooglePixel10_15-04-2026_exp4
1776252450251,1776252519724,outside,,True,-2.9518115881737543,UriyaCohenEliya_acroBuilding_GooglePixel10_15-04-2026_exp4
1776252519724,1776252532993,down,,True,-7.402719613340096,UriyaCohenEliya_acroBuilding_GooglePixel10_15-04-2026_exp4
1776252532993,1776252558626,outside,,True,-0.6030053475689812,UriyaCohenEliya_acroBuilding_GooglePixel10_15-04-2026_exp4
1776252558626,1776252571974,down,,True,-7.351392629703341,UriyaCohenEliya_acroBuilding_GooglePixel10_15-04-2026_exp4
1776252571974,1776252602147,outside,,True,-1.5655800774925837,UriyaCohenEliya_acroBuilding_GooglePixel10_15-04-2026_exp4
1776252602147,1776252627363,up,,True,25.3195436718472,UriyaCohenEliya_acroBuilding_GooglePixel10_15-04-2026_exp4
1776252627363,1776252711529,outside,,True,0.891169854257825,UriyaCohenEliya_acroBuilding_GooglePixel10_15-04-2026_exp4
1776252711529,1776252736983,down,,True,-30.79867201453517,UriyaCohenEliya_acroBuilding_GooglePixel10_15-04-2026_exp4
1776252736983,1776252763773,outside,,True,4.80780180148318,UriyaCohenEliya_acroBuilding_GooglePixel10_15-04-2026_exp4
1776252763773,1776252785245,up,,True,18.97777335037432,UriyaCohenEliya_acroBuilding_GooglePixel10_15-04-2026_exp4
1776252785245,1776252813469,outside,,True,5.247430763006122,UriyaCohenEliya_acroBuilding_GooglePixel10_15-04-2026_exp4
1776252813469,1776252834263,down,,True,-23.944108526241095,UriyaCohenEliya_acroBuilding_GooglePixel10_15-04-2026_exp4
1776252834263,1776252907485,outside,,True,-1.0424712978911401,UriyaCohenEliya_acroBuilding_GooglePixel10_15-04-2026_exp4
