start_ms,end_ms,type,description,signalClearRecording,height_diff_m,exp_name
1776251614000,1776252200115,outside,,True,4.672964589976978,UriyaCohenEliya_acroBuilding_SamsungSM-A235F_15-04-2026_exp4
1776252200115,1776252223577,up,,True,26.911581230547384,UriyaCohenEliya_acroBuilding_SamsungSM-A235F_15-04-2026_exp4
1776252223577,1776252249490,outside,,True,-1.0795270755253057,UriyaCohenEliya_acroBuilding_SamsungSM-A235F_15-04-2026_exp4
1776252249490,1776252266740,down,,True,-13.172952706862944,UriyaCohenEliya_acroBuilding_SamsungSM-A235F_15-04-2026_exp4
1776252266740,1776252289586,outside,,True,-0.43957150490771824,UriyaCohenEliya_acroBuilding_SamsungSM-A235F_15-04-2026_exp4
1776252289586,1776252300544,down,,True,-5.693432490705234,UriyaCohenEliya_acroBuilding_SamsungSM-A235F_15-04-2026_exp4
1776252300544,1776252324347,outside,,True,-0.6830344226235354,UriyaCohenEliya_acroBuilding_SamsungSM-A235F_15-04-2026_exp4
1776252324347,1776252341876,up,,True,15.130327691855214,UriyaCohenEliya_acroBuilding_SamsungSM-A235F_15-04-2026_exp4
1776252341876,1776252374121,outside,,True,0.10724303076068509,UriyaCohenEliya_acroBuilding_SamsungSM-A235F_15-04-2026_exp4
1776252374121,1776252389977,up,,True,14.503467309353368,UriyaCohenEliya_acroBuilding_SamsungSM-A235F_15-04-2026_exp4
1776252389977,1776252432694,outside,,True,-3.3967180760161426,UriyaCohenEliya_acroBuilding_SamsungSM-A235F_15-04-2026_exp4
1776252432694,1776252452016,down,,True,-21.01120621788725,UriyaCohenEliya_acroBuilding_SamsungSM-A235F_15-04-2026_exp4
1776252452016,1776252521489,outside,,True,3.4900818599368364,UriyaCohenEliya_acroBuilding_SamsungSM-A235F_15-04-2026_exp4
1776252521489,1776252534758,down,,True,-7.747684048942418,UriyaCohenEliya_acroBuilding_SamsungSM-A235F_15-04-2026_exp4
1776252534758,1776252560391,outside,,True,1.015440761000633,UriyaCohenEliya_acroBuilding_SamsungSM-A235F_15-04-2026_exp4
1776252560391,1776252573739,down,,True,-4.723812691676741,UriyaCohenEliya_acroBuilding_SamsungSM-A235F_15-04-2026_exp4
1776252573739,1776252603912,outside,,True,-2.4531655611148295,UriyaCohenEliya_acroBuilding_SamsungSM-A235F_15-04-2026_exp4
1776252603912,1776252629128,up,,True,31.132010126018272,UriyaCohenEliya_acroBuilding_SamsungSM-A235F_15-04-2026_exp4
1776252629128,1776252713294,outside,,True,1.344807410752054,UriyaCohenEliya_acroBuilding_SamsungSM-A235F_15-04-2026_exp4
1776252713294,1776252738748,down,,True,-31.175626605006983,UriyaCohenEliya_acroBuilding_SamsungSM-A235F_15-04-2026_exp4
1776252738748,1776252765538,outside,,True,0.02983549058222934,UriyaCohenEliya_acroBuilding_SamsungSM-A235F_15-04-2026_exp4
1776252765538,1776252787010,up,,True,28.70017686304429,UriyaCohenEliya_acroBuilding_SamsungSM-A235F_15-04-2026_exp4
1776252787010,1776252815234,outside,,True,1.4426647505470527,UriyaCohenEliya_acroBuilding_SamsungSM-A235F_15-04-2026_exp4
1776252815234,1776252836028,down,,True,-21.8719333372554,UriyaCohenEliya_acroBuilding_SamsungSM-A235F_15-04-2026_exp4
1776252836028,1776252908060,outside,,True,-4.784478393597624,UriyaCohenEliya_acroBuilding_SamsungSM-A235F_15-04-2026_exp4
