timestamp_ms,lat,lon,alt,exp_name
1776250671172,32.192387,34.884243,66.0,UriyaCohenEliya_milleniumOutside_GooglePixel10_15-04-2026_exp3
1776250672182,32.192383,34.88427,65.0,UriyaCohenEliya_milleniumOutside_GooglePixel10_15-04-2026_exp3
1776250673195,32.192394,34.884323,62.0,UriyaCohenEliya_milleniumOutside_GooglePixel10_15-04-2026_exp3
1776250674187,32.192398,34.884354,60.0,UriyaCohenEliya_milleniumOutside_GooglePixel10_15-04-2026_exp3
1776250675205,32.19239,34.884373,58.0,UriyaCohenEliya_milleniumOutside_GooglePixel10_15-04-2026_exp3
1776250676193,32.192368,34.884403,56.0,UriyaCohenEliya_milleniumOutside_GooglePixel10_15-04-2026_exp3
1776250677186,32.192368,34.884407,55.0,UriyaCohenEliya_milleniumOutside_GooglePixel10_15-04-2026_exp3
1776250678202,32.19237,34.884415,53.0,UriyaCohenEliya_milleniumOutside_GooglePixel10_15-04-2026_exp3
1776250679211,32.192368,34.884434,52.0,UriyaCohenEliya_milleniumOutside_GooglePixel10_15-04-2026_exp3
1776250680204,32.192352,34.88443,52.0,UriyaCohenEliya_milleniumOutside_GooglePixel10_15-04-2026_exp3
1776250681187,32.19235,34.884434,51.0,UriyaCohenEliya_milleniumOutside_GooglePixel10_15-04-2026_exp3
1776250682195,32.192345,34.88443,51.0,UriyaCohenEliya_milleniumOutside_GooglePixel10_15-04-2026_exp3
1776250683203,32.192345,34.884426,50.0,UriyaCohenEliya_milleniumOutside_GooglePixel10_15-04-2026_exp3
1776250684205,32.19234,34.884415,50.0,UriyaCohenEliya_milleniumOutside_GooglePixel10_15-04-2026_exp3
1776250685188,32.192345,34.8844,50.0,UriyaCohenEliya_milleniumOutside_GooglePixel10_15-04-2026_exp3
1776250686176,32.19236,34.88439,50.0,UriyaCohenEliya_milleniumOutside_GooglePixel10_15-04-2026_exp3
1776250687174,32.192383,34.884384,52.0,UriyaCohenEliya_milleniumOutside_GooglePixel10_15-04-2026_exp3
1776250688182,32.19241,34.88437,52.0,UriyaCohenEliya_milleniumOutside_GooglePixel10_15-04-2026_exp3
1776250689189,32.192432,34.88435,54.0,UriyaCohenEliya_milleniumOutside_GooglePixel10_15-04-2026_exp3
1776250690212,32.19245,34.88434,55.0,UriyaCohenEliya_milleniumOutside_GooglePixel10_15-04-2026_exp3
1776250691205,32.19248,34.884323,55.0,UriyaCohenEliya_milleniumOutside_GooglePixel10_15-04-2026_exp3
1776250692188,32.192513,34.884323,56.0,UriyaCohenEliya_milleniumOutside_GooglePixel10_15-04-2026_exp3
1776250693170,32.192554,34.88432,57.0,UriyaCohenEliya_milleniumOutside_GooglePixel10_15-04-2026_exp3
1776250694173,32.192604,34.884323,58.0,UriyaCohenEliya_milleniumOutside_GooglePixel10_15-04-2026_exp3
1776250695236,32.192654,34.884323,62.0,UriyaCohenEliya_milleniumOutside_GooglePixel10_15-04-2026_exp3
1776250696179,32.192715,34.88431,66.0,UriyaCohenEliya_milleniumOutside_GooglePixel10_15-04-2026_exp3
1776251032252,32.192024,34.884,57.0,UriyaCohenEliya_milleniumOutside_GooglePixel10_15-04-2026_exp3
1776251033174,32.19202,34.88409,51.0,UriyaCohenEliya_milleniumOutside_GooglePixel10_15-04-2026_exp3
1776251034163,32.19203,34.884083,53.0,UriyaCohenEliya_milleniumOutside_GooglePixel10_15-04-2026_exp3
1776251035182,32.192047,34.88404,61.0,UriyaCohenEliya_milleniumOutside_GooglePixel10_15-04-2026_exp3
1776251036192,32.19203,34.884037,59.0,UriyaCohenEliya_milleniumOutside_GooglePixel10_15-04-2026_exp3
1776251037165,32.192024,34.884075,54.0,UriyaCohenEliya_milleniumOutside_GooglePixel10_15-04-2026_exp3
1776251038208,32.192005,34.884186,39.0,UriyaCohenEliya_milleniumOutside_GooglePixel10_15-04-2026_exp3
1776251039191,32.191975,34.884243,32.0,UriyaCohenEliya_milleniumOutside_GooglePixel10_15-04-2026_exp3
1776251040176,32.191963,34.88425,31.0,UriyaCohenEliya_milleniumOutside_GooglePixel10_15-04-2026_exp3
1776251041216,32.191948,34.884247,31.0,UriyaCohenEliya_milleniumOutside_GooglePixel10_15-04-2026_exp3
1776251042209,32.19194,34.884254,31.0,UriyaCohenEliya_milleniumOutside_GooglePixel10_15-04-2026_exp3
1776251043222,32.19194,34.884262,32.0,UriyaCohenEliya_milleniumOutside_GooglePixel10_15-04-2026_exp3
1776251044164,32.191933,34.884293,34.0,UriyaCohenEliya_milleniumOutside_GooglePixel10_15-04-2026_exp3
1776251045227,32.191933,34.88431,36.0,UriyaCohenEliya_milleniumOutside_GooglePixel10_15-04-2026_exp3
1776251046190,32.191925,34.884315,37.0,UriyaCohenEliya_milleniumOutside_GooglePixel10_15-04-2026_exp3
1776251047193,32.19192,34.884335,40.0,UriyaCohenEliya_milleniumOutside_GooglePixel10_15-04-2026_exp3
1776251048180,32.19193,34.88436,44.0,UriyaCohenEliya_milleniumOutside_GooglePixel10_15-04-2026_exp3
1776251049208,32.191917,34.88437,44.0,UriyaCohenEliya_milleniumOutside_GooglePixel10_15-04-2026_exp3
1776251050202,32.191906,34.884373,45.0,UriyaCohenEliya_milleniumOutside_GooglePixel10_15-04-2026_exp3
1776251051224,32.191902,34.884377,46.0,UriyaCohenEliya_milleniumOutside_GooglePixel10_15-04-2026_exp3
1776251052207,32.19188,34.884365,48.0,UriyaCohenEliya_milleniumOutside_GooglePixel10_15-04-2026_exp3
1776251053189,32.191887,34.884373,48.0,UriyaCohenEliya_milleniumOutside_GooglePixel10_15-04-2026_exp3
1776251054242,32.191895,34.884377,48.0,UriyaCohenEliya_milleniumOutside_GooglePixel10_15-04-2026_exp3
1776251055190,32.19191,34.884373,48.0,UriyaCohenEliya_milleniumOutside_GooglePixel10_15-04-2026_exp3
1776251056253,32.191917,34.884373,48.0,UriyaCohenEliya_milleniumOutside_GooglePixel10_15-04-2026_exp3
1776251057216,32.19193,34.884377,48.0,UriyaCohenEliya_milleniumOutside_GooglePixel10_15-04-2026_exp3
1776251058223,32.191948,34.88439,48.0,UriyaCohenEliya_milleniumOutside_GooglePixel10_15-04-2026_exp3
1776251059210,32.19196,34.8844,48.0,UriyaCohenEliya_milleniumOutside_GooglePixel10_15-04-2026_exp3
1776251060224,32.19198,34.884415,48.0,UriyaCohenEliya_milleniumOutside_GooglePixel10_15-04-2026_exp3
1776251061212,32.19199,34.884415,48.0,UriyaCohenEliya_milleniumOutside_GooglePixel10_15-04-2026_exp3
1776251062222,32.191998,34.884407,48.0,UriyaCohenEliya_milleniumOutside_GooglePixel10_15-04-2026_exp3
1776251063212,32.192005,34.884396,48.0,UriyaCohenEliya_milleniumOutside_GooglePixel10_15-04-2026_exp3
1776251064210,32.192005,34.88437,48.0,UriyaCohenEliya_milleniumOutside_GooglePixel10_15-04-2026_exp3
1776251065223,32.192005,34.884346,47.0,UriyaCohenEliya_milleniumOutside_GooglePixel10_15-04-2026_exp3
1776251066216,32.192013,34.884335,47.0,UriyaCohenEliya_milleniumOutside_GooglePixel10_15-04-2026_exp3
1776251067208,32.192017,34.884315,47.0,UriyaCohenEliya_milleniumOutside_GooglePixel10_15-04-2026_exp3
1776251068191,32.19202,34.884315,47.0,UriyaCohenEliya_milleniumOutside_GooglePixel10_15-04-2026_exp3
1776251069194,32.192028,34.884315,46.0,UriyaCohenEliya_milleniumOutside_GooglePixel10_15-04-2026_exp3
1776251070227,32.19204,34.88429,46.0,UriyaCohenEliya_milleniumOutside_GooglePixel10_15-04-2026_exp3
1776251071196,32.192047,34.884277,46.0,UriyaCohenEliya_milleniumOutside_GooglePixel10_15-04-2026_exp3
1776251072202,32.19205,34.88426,45.0,UriyaCohenEliya_milleniumOutside_GooglePixel10_15-04-2026_exp3
1776251073187,32.192055,34.884266,45.0,UriyaCohenEliya_milleniumOutside_GooglePixel10_15-04-2026_exp3
1776251074183,32.192062,34.88425,45.0,UriyaCohenEliya_milleniumOutside_GooglePixel10_15-04-2026_exp3
1776251075210,32.192078,34.884247,45.0,UriyaCohenEliya_milleniumOutside_GooglePixel10_15-04-2026_exp3
1776251076228,32.19209,34.884235,45.0,UriyaCohenEliya_milleniumOutside_GooglePixel10_15-04-2026_exp3
1776251077182,32.1921,34.884243,45.0,UriyaCohenEliya_milleniumOutside_GooglePixel10_15-04-2026_exp3
1776251078189,32.192112,34.884228,45.0,UriyaCohenEliya_milleniumOutside_GooglePixel10_15-04-2026_exp3
1776251079171,32.19213,34.884216,45.0,UriyaCohenEliya_milleniumOutside_GooglePixel10_15-04-2026_exp3
1776251080184,32.192135,34.884193,45.0,UriyaCohenEliya_milleniumOutside_GooglePixel10_15-04-2026_exp3
1776251081207,32.192146,34.88419,45.0,UriyaCohenEliya_milleniumOutside_GooglePixel10_15-04-2026_exp3
1776251082202,32.19216,34.88419,45.0,UriyaCohenEliya_milleniumOutside_GooglePixel10_15-04-2026_exp3
1776251083203,32.192173,34.884186,45.0,UriyaCohenEliya_milleniumOutside_GooglePixel10_15-04-2026_exp3
1776251084205,32.19218,34.88419,45.0,UriyaCohenEliya_milleniumOutside_GooglePixel10_15-04-2026_exp3
1776251085212,32.19218,34.884182,45.0,UriyaCohenEliya_milleniumOutside_GooglePixel10_15-04-2026_exp3
1776251086201,32.19219,34.884193,45.0,UriyaCohenEliya_milleniumOutside_GooglePixel10_15-04-2026_exp3
1776251087194,32.192192,34.88422,45.0,UriyaCohenEliya_milleniumOutside_GooglePixel10_15-04-2026_exp3
1776251088217,32.192192,34.88424,45.0,UriyaCohenEliya_milleniumOutside_GooglePixel10_15-04-2026_exp3
1776251089209,32.192192,34.884262,45.0,UriyaCohenEliya_milleniumOutside_GooglePixel10_15-04-2026_exp3
1776251090207,32.192192,34.88429,45.0,UriyaCohenEliya_milleniumOutside_GooglePixel10_15-04-2026_exp3
1776251091210,32.192196,34.884308,45.0,UriyaCohenEliya_milleniumOutside_GooglePixel10_15-04-2026_exp3
1776251092221,32.192196,34.884315,45.0,UriyaCohenEliya_milleniumOutside_GooglePixel10_15-04-2026_exp3
1776251093182,32.19218,34.884323,45.0,UriyaCohenEliya_milleniumOutside_GooglePixel10_15-04-2026_exp3
1776251096189,32.1922,34.88435,45.0,UriyaCohenEliya_milleniumOutside_GooglePixel10_15-04-2026_exp3
1776251109175,32.192223,34.884377,42.0,UriyaCohenEliya_milleniumOutside_GooglePixel10_15-04-2026_exp3
1776251110143,32.192226,34.884373,42.0,UriyaCohenEliya_milleniumOutside_GooglePixel10_15-04-2026_exp3
