start_ms,end_ms,type,description,signalClearRecording,height_diff_m,exp_name
1776254776000,1776254778335,outside,,True,-0.20997472525625938,UriyaCohenEliya_beitYitzchakiRaanana_SamsungSM-A235F_15-04-2026_exp6
1776254778335,1776255519859,outside,,True,2.1744276203796744,UriyaCohenEliya_beitYitzchakiRaanana_SamsungSM-A235F_15-04-2026_exp6
1776255519859,1776255553555,up,,True,47.38723206029739,UriyaCohenEliya_beitYitzchakiRaanana_SamsungSM-A235F_15-04-2026_exp6
1776255553555,1776255559718,outside,,True,0.5443047782281951,UriyaCohenEliya_beitYitzchakiRaanana_SamsungSM-A235F_15-04-2026_exp6
1776255559718,1776255572668,down,,True,-7.605933533046311,UriyaCohenEliya_beitYitzchakiRaanana_SamsungSM-A235F_15-04-2026_exp6
1776255572668,1776255580702,outside,,True,0.2357582228565036,UriyaCohenEliya_beitYitzchakiRaanana_SamsungSM-A235F_15-04-2026_exp6
1776255580702,1776255595683,down,,True,-10.848373991537542,UriyaCohenEliya_beitYitzchakiRaanana_SamsungSM-A235F_15-04-2026_exp6
1776255595683,1776255603160,outside,,True,0.2444331873834642,UriyaCohenEliya_beitYitzchakiRaanana_SamsungSM-A235F_15-04-2026_exp6
1776255603160,1776255614000,down,,True,-3.695331814754695,UriyaCohenEliya_beitYitzchakiRaanana_SamsungSM-A235F_15-04-2026_exp6
1776255614000,1776255622433,outside,,True,-0.0972853574973982,UriyaCohenEliya_beitYitzchakiRaanana_SamsungSM-A235F_15-04-2026_exp6
1776255622433,1776255635782,down,,True,-7.021976261248284,UriyaCohenEliya_beitYitzchakiRaanana_SamsungSM-A235F_15-04-2026_exp6
1776255635782,1776255642621,outside,,True,0.042013783758406475,UriyaCohenEliya_beitYitzchakiRaanana_SamsungSM-A235F_15-04-2026_exp6
1776255642621,1776255653620,down,,True,-3.6633506465345107,UriyaCohenEliya_beitYitzchakiRaanana_SamsungSM-A235F_15-04-2026_exp6
