start_ms,end_ms,type,description,signalClearRecording,height_diff_m,exp_name
1776253119585,1776253120719,outside,,True,-0.28835125194777333,eyalyakir_beitMansour1_Xiaomi22101320I_15-04-2026_exp5
1776253120719,1776253662069,outside,,True,3.846133142540694,eyalyakir_beitMansour1_Xiaomi22101320I_15-04-2026_exp5
1776253662069,1776253688877,up,,True,39.42775339265104,eyalyakir_beitMansour1_Xiaomi22101320I_15-04-2026_exp5
1776253688877,1776253703801,outside,,True,0.09881786027742123,eyalyakir_beitMansour1_Xiaomi22101320I_15-04-2026_exp5
1776253703801,1776253730053,down,,True,-39.53480020599565,eyalyakir_beitMansour1_Xiaomi22101320I_15-04-2026_exp5
1776253730053,1776253740875,outside,,True,0.19646875304732703,eyalyakir_beitMansour1_Xiaomi22101320I_15-04-2026_exp5
1776253740875,1776253758326,up,,True,17.180100693889443,eyalyakir_beitMansour1_Xiaomi22101320I_15-04-2026_exp5
1776253758326,1776253770343,outside,,True,-0.03477333008852668,eyalyakir_beitMansour1_Xiaomi22101320I_15-04-2026_exp5
1776253770343,1776253781382,up,,True,3.6467977164002434,eyalyakir_beitMansour1_Xiaomi22101320I_15-04-2026_exp5
1776253781382,1776253809325,outside,,True,0.18451620421359394,eyalyakir_beitMansour1_Xiaomi22101320I_15-04-2026_exp5
1776253809325,1776253821001,down,,True,-3.730613275772953,eyalyakir_beitMansour1_Xiaomi22101320I_15-04-2026_exp5
1776253821001,1776253838234,outside,,True,0.053252704622963165,eyalyakir_beitMansour1_Xiaomi22101320I_15-04-2026_exp5
1776253838234,1776253856837,down,,True,-16.84458261664841,eyalyakir_beitMansour1_Xiaomi22101320I_15-04-2026_exp5
1776253856837,1776253875422,outside,,True,0.0754733727152086,eyalyakir_beitMansour1_Xiaomi22101320I_15-04-2026_exp5
1776253875422,1776253887814,up,,True,5.9225424898418595,eyalyakir_beitMansour1_Xiaomi22101320I_15-04-2026_exp5
1776253887814,1776253901779,outside,,True,0.3910182075599806,eyalyakir_beitMansour1_Xiaomi22101320I_15-04-2026_exp5
1776253901779,1776253917596,up,,True,11.152759719112396,eyalyakir_beitMansour1_Xiaomi22101320I_15-04-2026_exp5
1776253917596,1776253933554,outside,,True,-0.3035773341827337,eyalyakir_beitMansour1_Xiaomi22101320I_15-04-2026_exp5
1776253933554,1776253946743,up,,True,7.356650531270148,eyalyakir_beitMansour1_Xiaomi22101320I_15-04-2026_exp5
1776253946743,1776253960232,outside,,True,0.01042322308653354,eyalyakir_beitMansour1_Xiaomi22101320I_15-04-2026_exp5
1776253960232,1776253979911,up,,True,18.788496501148146,eyalyakir_beitMansour1_Xiaomi22101320I_15-04-2026_exp5
1776253979911,1776253995509,outside,,True,-0.19528276685989,eyalyakir_beitMansour1_Xiaomi22101320I_15-04-2026_exp5
1776253995509,1776254008777,down,,True,-7.4868355211657445,eyalyakir_beitMansour1_Xiaomi22101320I_15-04-2026_exp5
1776254008777,1776254045479,outside,,True,-0.18461949764511587,eyalyakir_beitMansour1_Xiaomi22101320I_15-04-2026_exp5
1776254045479,1776254059019,down,,True,-3.6723552126560435,eyalyakir_beitMansour1_Xiaomi22101320I_15-04-2026_exp5
1776254060627,1776254075898,down,,True,-11.276719367650173,eyalyakir_beitMansour1_Xiaomi22101320I_15-04-2026_exp5
1776254076702,1776254097331,down,,True,-21.037151462600036,eyalyakir_beitMansour1_Xiaomi22101320I_15-04-2026_exp5
1776254109627,1776254137829,up,,True,42.92713473426625,eyalyakir_beitMansour1_Xiaomi22101320I_15-04-2026_exp5
1776254137829,1776254151597,outside,,True,0.10694218484529472,eyalyakir_beitMansour1_Xiaomi22101320I_15-04-2026_exp5
1776254151597,1776254179122,down,,True,-42.62037457165174,eyalyakir_beitMansour1_Xiaomi22101320I_15-04-2026_exp5
1776254179122,1776254285862,outside,,True,-0.42182088204353363,eyalyakir_beitMansour1_Xiaomi22101320I_15-04-2026_exp5
1776254285862,1776254302555,down,,True,-13.127468886232933,eyalyakir_beitMansour1_Xiaomi22101320I_15-04-2026_exp5
1776254302555,1776254354903,outside,,True,0.07336892927449412,eyalyakir_beitMansour1_Xiaomi22101320I_15-04-2026_exp5
1776254354903,1776254371595,up,,True,12.820633279554961,eyalyakir_beitMansour1_Xiaomi22101320I_15-04-2026_exp5
1776254371595,1776254456952,outside,,True,-0.40922062973207574,eyalyakir_beitMansour1_Xiaomi22101320I_15-04-2026_exp5
