start_ms,end_ms,type,description,signalClearRecording,height_diff_m,exp_name
1776253120000,1776253146134,outside,,True,0.0,eyalyakir_beitMansour1_SamsungSM-S911B_15-04-2026_exp5
1776253146134,1776253687484,outside,,True,45.0,eyalyakir_beitMansour1_SamsungSM-S911B_15-04-2026_exp5
1776253687484,1776253714292,up,,True,-11.549999999999995,eyalyakir_beitMansour1_SamsungSM-S911B_15-04-2026_exp5
1776253714292,1776253729216,outside,,True,-30.180000000000003,eyalyakir_beitMansour1_SamsungSM-S911B_15-04-2026_exp5
1776253729216,1776253755468,down,,True,18.63,eyalyakir_beitMansour1_SamsungSM-S911B_15-04-2026_exp5
1776253755468,1776253766290,outside,,True,0.0,eyalyakir_beitMansour1_SamsungSM-S911B_15-04-2026_exp5
1776253766290,1776253783741,up,,True,3.8500000000000014,eyalyakir_beitMansour1_SamsungSM-S911B_15-04-2026_exp5
1776253783741,1776253795758,outside,,True,0.0,eyalyakir_beitMansour1_SamsungSM-S911B_15-04-2026_exp5
1776253795758,1776253806797,up,,True,0.0,eyalyakir_beitMansour1_SamsungSM-S911B_15-04-2026_exp5
1776253806797,1776253834740,outside,,True,-3.8500000000000014,eyalyakir_beitMansour1_SamsungSM-S911B_15-04-2026_exp5
1776253834740,1776253846416,down,,True,-3.849999999999998,eyalyakir_beitMansour1_SamsungSM-S911B_15-04-2026_exp5
1776253846416,1776253863649,outside,,True,-11.55,eyalyakir_beitMansour1_SamsungSM-S911B_15-04-2026_exp5
1776253863649,1776253882252,down,,True,3.85,eyalyakir_beitMansour1_SamsungSM-S911B_15-04-2026_exp5
1776253882252,1776253900837,outside,,True,3.85,eyalyakir_beitMansour1_SamsungSM-S911B_15-04-2026_exp5
1776253900837,1776253913229,up,,True,11.55,eyalyakir_beitMansour1_SamsungSM-S911B_15-04-2026_exp5
1776253913229,1776253927194,outside,,True,0.0,eyalyakir_beitMansour1_SamsungSM-S911B_15-04-2026_exp5
1776253927194,1776253943011,up,,True,7.700000000000003,eyalyakir_beitMansour1_SamsungSM-S911B_15-04-2026_exp5
1776253943011,1776253958969,outside,,True,0.0,eyalyakir_beitMansour1_SamsungSM-S911B_15-04-2026_exp5
1776253958969,1776253972158,up,,True,11.549999999999995,eyalyakir_beitMansour1_SamsungSM-S911B_15-04-2026_exp5
1776253972158,1776253985647,outside,,True,6.200000000000003,eyalyakir_beitMansour1_SamsungSM-S911B_15-04-2026_exp5
1776253985647,1776254005326,up,,True,-6.200000000000003,eyalyakir_beitMansour1_SamsungSM-S911B_15-04-2026_exp5
1776254005326,1776254020924,outside,,True,0.0,eyalyakir_beitMansour1_SamsungSM-S911B_15-04-2026_exp5
1776254020924,1776254034192,down,,True,0.0,eyalyakir_beitMansour1_SamsungSM-S911B_15-04-2026_exp5
1776254034192,1776254070894,outside,,True,-15.4,eyalyakir_beitMansour1_SamsungSM-S911B_15-04-2026_exp5
1776254070894,1776254084434,down,,True,-3.8500000000000014,eyalyakir_beitMansour1_SamsungSM-S911B_15-04-2026_exp5
1776254086042,1776254101313,down,,True,-15.4,eyalyakir_beitMansour1_SamsungSM-S911B_15-04-2026_exp5
1776254102117,1776254122746,down,,True,19.25,eyalyakir_beitMansour1_SamsungSM-S911B_15-04-2026_exp5
1776254135042,1776254163244,up,,True,-11.55,eyalyakir_beitMansour1_SamsungSM-S911B_15-04-2026_exp5
1776254163244,1776254177012,outside,,True,-31.67,eyalyakir_beitMansour1_SamsungSM-S911B_15-04-2026_exp5
1776254177012,1776254204537,down,,True,0.0,eyalyakir_beitMansour1_SamsungSM-S911B_15-04-2026_exp5
1776254204537,1776254311277,outside,,True,-6.029999999999999,eyalyakir_beitMansour1_SamsungSM-S911B_15-04-2026_exp5
1776254311277,1776254327970,down,,True,0.0,eyalyakir_beitMansour1_SamsungSM-S911B_15-04-2026_exp5
1776254327970,1776254380318,outside,,True,12.14,eyalyakir_beitMansour1_SamsungSM-S911B_15-04-2026_exp5
1776254380318,1776254397010,up,,True,0.0,eyalyakir_beitMansour1_SamsungSM-S911B_15-04-2026_exp5
1776254397010,1776254456979,outside,,True,0.0,eyalyakir_beitMansour1_SamsungSM-S911B_15-04-2026_exp5
