start_ms,end_ms,type,description,signalClearRecording,height_diff_m,exp_name
1776251612164,1776251612682,outside,,True,0.0,eyalyakir_acroBuilding_Xiaomi22101320I_15-04-2026_exp4
1776251612682,1776252199279,outside,,True,4.094973552004021,eyalyakir_acroBuilding_Xiaomi22101320I_15-04-2026_exp4
1776252199279,1776252222741,up,,True,26.402959026656617,eyalyakir_acroBuilding_Xiaomi22101320I_15-04-2026_exp4
1776252222741,1776252248654,outside,,True,-0.059648621502759624,eyalyakir_acroBuilding_Xiaomi22101320I_15-04-2026_exp4
1776252248654,1776252265904,down,,True,-14.724503512040087,eyalyakir_acroBuilding_Xiaomi22101320I_15-04-2026_exp4
1776252265904,1776252288750,outside,,True,0.032718148802402425,eyalyakir_acroBuilding_Xiaomi22101320I_15-04-2026_exp4
1776252288750,1776252299708,down,,True,-3.3911705741126923,eyalyakir_acroBuilding_Xiaomi22101320I_15-04-2026_exp4
1776252299708,1776252323511,outside,,True,-0.26417230035252715,eyalyakir_acroBuilding_Xiaomi22101320I_15-04-2026_exp4
1776252323511,1776252341040,up,,True,15.248345735632242,eyalyakir_acroBuilding_Xiaomi22101320I_15-04-2026_exp4
1776252341040,1776252373285,outside,,True,-0.147480242571433,eyalyakir_acroBuilding_Xiaomi22101320I_15-04-2026_exp4
1776252373285,1776252389141,up,,True,11.447718518866637,eyalyakir_acroBuilding_Xiaomi22101320I_15-04-2026_exp4
1776252389141,1776252431858,outside,,True,0.04742025568474162,eyalyakir_acroBuilding_Xiaomi22101320I_15-04-2026_exp4
1776252431858,1776252451180,down,,True,-18.36166263789447,eyalyakir_acroBuilding_Xiaomi22101320I_15-04-2026_exp4
1776252451180,1776252520653,outside,,True,-0.3239681271989667,eyalyakir_acroBuilding_Xiaomi22101320I_15-04-2026_exp4
1776252520653,1776252533922,down,,True,-7.173400160974978,eyalyakir_acroBuilding_Xiaomi22101320I_15-04-2026_exp4
1776252533922,1776252559555,outside,,True,-0.19835185312099668,eyalyakir_acroBuilding_Xiaomi22101320I_15-04-2026_exp4
1776252559555,1776252572903,down,,True,-7.28900914500781,eyalyakir_acroBuilding_Xiaomi22101320I_15-04-2026_exp4
1776252572903,1776252603076,outside,,True,-0.034864882255547514,eyalyakir_acroBuilding_Xiaomi22101320I_15-04-2026_exp4
1776252603076,1776252628292,up,,True,30.536195544141194,eyalyakir_acroBuilding_Xiaomi22101320I_15-04-2026_exp4
1776252628292,1776252712458,outside,,True,0.002269517631475537,eyalyakir_acroBuilding_Xiaomi22101320I_15-04-2026_exp4
1776252712458,1776252737912,down,,True,-29.720149594944388,eyalyakir_acroBuilding_Xiaomi22101320I_15-04-2026_exp4
1776252737912,1776252764702,outside,,True,-0.16595645627009503,eyalyakir_acroBuilding_Xiaomi22101320I_15-04-2026_exp4
1776252764702,1776252786174,up,,True,22.791780374284272,eyalyakir_acroBuilding_Xiaomi22101320I_15-04-2026_exp4
1776252786174,1776252814398,outside,,True,0.13557803851060157,eyalyakir_acroBuilding_Xiaomi22101320I_15-04-2026_exp4
1776252814398,1776252835192,down,,True,-22.043465118392476,eyalyakir_acroBuilding_Xiaomi22101320I_15-04-2026_exp4
1776252835192,1776252908414,outside,,True,0.32943328824180185,eyalyakir_acroBuilding_Xiaomi22101320I_15-04-2026_exp4
1776252908414,1776252916379,outside,,True,-0.5012723126996832,eyalyakir_acroBuilding_Xiaomi22101320I_15-04-2026_exp4
