start_ms,end_ms,type,description,signalClearRecording,height_diff_m,exp_name
1776253128000,1776253662484,outside,,True,3.813402160095933,UriyaCohenEliya_beitMansour1_SamsungSM-A235F_15-04-2026_exp5
1776253662484,1776253689292,up,,True,41.111492117380436,UriyaCohenEliya_beitMansour1_SamsungSM-A235F_15-04-2026_exp5
1776253689292,1776253704216,outside,,True,-2.1410555445847734,UriyaCohenEliya_beitMansour1_SamsungSM-A235F_15-04-2026_exp5
1776253704216,1776253730468,down,,True,-38.94817457042505,UriyaCohenEliya_beitMansour1_SamsungSM-A235F_15-04-2026_exp5
1776253730468,1776253741290,outside,,True,-0.742129371421484,UriyaCohenEliya_beitMansour1_SamsungSM-A235F_15-04-2026_exp5
1776253741290,1776253758741,up,,True,15.519665284753941,UriyaCohenEliya_beitMansour1_SamsungSM-A235F_15-04-2026_exp5
1776253758741,1776253770758,outside,,True,2.579119012762945,UriyaCohenEliya_beitMansour1_SamsungSM-A235F_15-04-2026_exp5
1776253770758,1776253781797,up,,True,6.995926145045999,UriyaCohenEliya_beitMansour1_SamsungSM-A235F_15-04-2026_exp5
1776253781797,1776253809740,outside,,True,-1.6701320514827103,UriyaCohenEliya_beitMansour1_SamsungSM-A235F_15-04-2026_exp5
1776253809740,1776253821416,down,,True,-2.30317196751443,UriyaCohenEliya_beitMansour1_SamsungSM-A235F_15-04-2026_exp5
1776253821416,1776253838649,outside,,True,0.1640275403166953,UriyaCohenEliya_beitMansour1_SamsungSM-A235F_15-04-2026_exp5
1776253838649,1776253857252,down,,True,-16.55367233853056,UriyaCohenEliya_beitMansour1_SamsungSM-A235F_15-04-2026_exp5
1776253857252,1776253875837,outside,,True,0.4846753015169156,UriyaCohenEliya_beitMansour1_SamsungSM-A235F_15-04-2026_exp5
1776253875837,1776253888229,up,,True,-0.5003464509892268,UriyaCohenEliya_beitMansour1_SamsungSM-A235F_15-04-2026_exp5
1776253888229,1776253902194,outside,,True,3.8186289008130814,UriyaCohenEliya_beitMansour1_SamsungSM-A235F_15-04-2026_exp5
1776253902194,1776253918011,up,,True,11.272917886091932,UriyaCohenEliya_beitMansour1_SamsungSM-A235F_15-04-2026_exp5
1776253918011,1776253933969,outside,,True,-4.886103099496026,UriyaCohenEliya_beitMansour1_SamsungSM-A235F_15-04-2026_exp5
1776253933969,1776253947158,up,,True,10.901454299880797,UriyaCohenEliya_beitMansour1_SamsungSM-A235F_15-04-2026_exp5
1776253947158,1776253960647,outside,,True,-3.4455176805293206,UriyaCohenEliya_beitMansour1_SamsungSM-A235F_15-04-2026_exp5
1776253960647,1776253980326,up,,True,19.99834389073645,UriyaCohenEliya_beitMansour1_SamsungSM-A235F_15-04-2026_exp5
1776253980326,1776253995924,outside,,True,0.2980852462357433,UriyaCohenEliya_beitMansour1_SamsungSM-A235F_15-04-2026_exp5
1776253995924,1776254009192,down,,True,-8.851943480342683,UriyaCohenEliya_beitMansour1_SamsungSM-A235F_15-04-2026_exp5
1776254009192,1776254045894,outside,,True,1.202625324641005,UriyaCohenEliya_beitMansour1_SamsungSM-A235F_15-04-2026_exp5
1776254045894,1776254059434,down,,True,-4.415914553643873,UriyaCohenEliya_beitMansour1_SamsungSM-A235F_15-04-2026_exp5
1776254061042,1776254076313,down,,True,-11.161367091851133,UriyaCohenEliya_beitMansour1_SamsungSM-A235F_15-04-2026_exp5
1776254077117,1776254097746,down,,True,-20.175390693072245,UriyaCohenEliya_beitMansour1_SamsungSM-A235F_15-04-2026_exp5
1776254110042,1776254138244,up,,True,42.27976988882193,UriyaCohenEliya_beitMansour1_SamsungSM-A235F_15-04-2026_exp5
1776254138244,1776254152012,outside,,True,2.4928692038813693,UriyaCohenEliya_beitMansour1_SamsungSM-A235F_15-04-2026_exp5
1776254152012,1776254179537,down,,True,-44.04723946259935,UriyaCohenEliya_beitMansour1_SamsungSM-A235F_15-04-2026_exp5
1776254179537,1776254286277,outside,,True,-0.0662455671632074,UriyaCohenEliya_beitMansour1_SamsungSM-A235F_15-04-2026_exp5
1776254286277,1776254302970,down,,True,-13.660578507456627,UriyaCohenEliya_beitMansour1_SamsungSM-A235F_15-04-2026_exp5
1776254302970,1776254355318,outside,,True,2.2921954998744027,UriyaCohenEliya_beitMansour1_SamsungSM-A235F_15-04-2026_exp5
1776254355318,1776254372010,up,,True,10.693033802231596,UriyaCohenEliya_beitMansour1_SamsungSM-A235F_15-04-2026_exp5
1776254372010,1776254458409,outside,,True,-0.6289444300362419,UriyaCohenEliya_beitMansour1_SamsungSM-A235F_15-04-2026_exp5
1776254458409,1776254459020,outside,,True,0.0,UriyaCohenEliya_beitMansour1_SamsungSM-A235F_15-04-2026_exp5
