start_ms,end_ms,type,description,signalClearRecording,height_diff_m,exp_name
1776248463080,1776248959185,outside,,True,3.655000000000001,UriyaCohenEliya_milleniumHotel_SamsungSM-A235F_15-04-2026_exp2
1776248959185,1776248972057,down,,True,0.0,UriyaCohenEliya_milleniumHotel_SamsungSM-A235F_15-04-2026_exp2
1776248972057,1776248977504,outside,,True,-7.329999999999998,UriyaCohenEliya_milleniumHotel_SamsungSM-A235F_15-04-2026_exp2
1776248977504,1776249002800,down,,True,-23.275,UriyaCohenEliya_milleniumHotel_SamsungSM-A235F_15-04-2026_exp2
1776249002800,1776249007769,outside,,True,-8.924999999999997,UriyaCohenEliya_milleniumHotel_SamsungSM-A235F_15-04-2026_exp2
1776249007769,1776249023825,down,,True,-5.350000000000001,UriyaCohenEliya_milleniumHotel_SamsungSM-A235F_15-04-2026_exp2
1776249023825,1776249028954,outside,,True,-6.199999999999999,UriyaCohenEliya_milleniumHotel_SamsungSM-A235F_15-04-2026_exp2
1776249028954,1776249047599,down,,True,-10.5,UriyaCohenEliya_milleniumHotel_SamsungSM-A235F_15-04-2026_exp2
1776249047599,1776249255350,outside,,True,-6.3,UriyaCohenEliya_milleniumHotel_SamsungSM-A235F_15-04-2026_exp2
1776249255350,1776249274189,up,,True,12.6,UriyaCohenEliya_milleniumHotel_SamsungSM-A235F_15-04-2026_exp2
1776249275786,1776249287895,up,,True,0.0,UriyaCohenEliya_milleniumHotel_SamsungSM-A235F_15-04-2026_exp2
1776249290829,1776249303579,up,,True,0.0,UriyaCohenEliya_milleniumHotel_SamsungSM-A235F_15-04-2026_exp2
1776249303579,1776249309104,outside,,True,7.000000000000002,UriyaCohenEliya_milleniumHotel_SamsungSM-A235F_15-04-2026_exp2
1776249309104,1776249322492,up,,True,0.0,UriyaCohenEliya_milleniumHotel_SamsungSM-A235F_15-04-2026_exp2
1776249324332,1776249339344,up,,True,3.3999999999999986,UriyaCohenEliya_milleniumHotel_SamsungSM-A235F_15-04-2026_exp2
1776249341459,1776249357951,up,,True,5.350000000000001,UriyaCohenEliya_milleniumHotel_SamsungSM-A235F_15-04-2026_exp2
1776249362085,1776249375406,up,,True,0.0,UriyaCohenEliya_milleniumHotel_SamsungSM-A235F_15-04-2026_exp2
1776249376674,1776249395583,up,,True,8.924999999999997,UriyaCohenEliya_milleniumHotel_SamsungSM-A235F_15-04-2026_exp2
1776249401404,1776249433944,down,,True,-34.125,UriyaCohenEliya_milleniumHotel_SamsungSM-A235F_15-04-2026_exp2
1776249433944,1776249534561,outside,,True,-3.15,UriyaCohenEliya_milleniumHotel_SamsungSM-A235F_15-04-2026_exp2
1776249534561,1776249550698,up,,True,6.3,UriyaCohenEliya_milleniumHotel_SamsungSM-A235F_15-04-2026_exp2
1776249550698,1776249559249,outside,,True,-6.3,UriyaCohenEliya_milleniumHotel_SamsungSM-A235F_15-04-2026_exp2
1776249559249,1776249589044,up,,True,40.6,UriyaCohenEliya_milleniumHotel_SamsungSM-A235F_15-04-2026_exp2
1776249589044,1776249604844,outside,,True,6.649999999999999,UriyaCohenEliya_milleniumHotel_SamsungSM-A235F_15-04-2026_exp2
1776249604844,1776249637784,down,,True,-34.65,UriyaCohenEliya_milleniumHotel_SamsungSM-A235F_15-04-2026_exp2
1776249637784,1776249651513,outside,,True,-6.3,UriyaCohenEliya_milleniumHotel_SamsungSM-A235F_15-04-2026_exp2
1776249651513,1776249663787,up,,True,0.0,UriyaCohenEliya_milleniumHotel_SamsungSM-A235F_15-04-2026_exp2
1776249663787,1776249673374,outside,,True,6.3,UriyaCohenEliya_milleniumHotel_SamsungSM-A235F_15-04-2026_exp2
1776249673374,1776249685448,down,,True,0.0,UriyaCohenEliya_milleniumHotel_SamsungSM-A235F_15-04-2026_exp2
1776249685448,1776249704750,outside,,True,-6.3,UriyaCohenEliya_milleniumHotel_SamsungSM-A235F_15-04-2026_exp2
1776249704750,1776249716863,up,,True,0.0,UriyaCohenEliya_milleniumHotel_SamsungSM-A235F_15-04-2026_exp2
1776249716863,1776249727645,outside,,True,6.3,UriyaCohenEliya_milleniumHotel_SamsungSM-A235F_15-04-2026_exp2
1776249727645,1776249745320,up,,True,7.000000000000002,UriyaCohenEliya_milleniumHotel_SamsungSM-A235F_15-04-2026_exp2
1776249747011,1776249760544,up,,True,3.3999999999999986,UriyaCohenEliya_milleniumHotel_SamsungSM-A235F_15-04-2026_exp2
1776249762870,1776249775556,up,,True,5.350000000000001,UriyaCohenEliya_milleniumHotel_SamsungSM-A235F_15-04-2026_exp2
1776249776825,1776249794375,up,,True,5.600000000000001,UriyaCohenEliya_milleniumHotel_SamsungSM-A235F_15-04-2026_exp2
1776249796337,1776249808658,up,,True,0.0,UriyaCohenEliya_milleniumHotel_SamsungSM-A235F_15-04-2026_exp2
1776249807656,1776249812665,outside,,True,3.324999999999996,UriyaCohenEliya_milleniumHotel_SamsungSM-A235F_15-04-2026_exp2
1776249812665,1776249824151,down,,True,0.0,UriyaCohenEliya_milleniumHotel_SamsungSM-A235F_15-04-2026_exp2
1776249826688,1776249840009,down,,True,-3.324999999999996,UriyaCohenEliya_milleniumHotel_SamsungSM-A235F_15-04-2026_exp2
