start_ms,end_ms,type,description,signalClearRecording,height_diff_m,exp_name
1776254773988,1776254777323,outside,,True,0.0,eyalyakir_beitYitzchakiRaanana_Xiaomi22101320I_15-04-2026_exp6
1776254777323,1776255518847,outside,,True,0.0,eyalyakir_beitYitzchakiRaanana_Xiaomi22101320I_15-04-2026_exp6
1776255518847,1776255552543,up,,True,51.0,eyalyakir_beitYitzchakiRaanana_Xiaomi22101320I_15-04-2026_exp6
1776255552543,1776255558706,outside,,True,0.0,eyalyakir_beitYitzchakiRaanana_Xiaomi22101320I_15-04-2026_exp6
1776255558706,1776255571656,down,,True,-7.479999999999997,eyalyakir_beitYitzchakiRaanana_Xiaomi22101320I_15-04-2026_exp6
1776255571656,1776255579690,outside,,True,0.0,eyalyakir_beitYitzchakiRaanana_Xiaomi22101320I_15-04-2026_exp6
1776255579690,1776255594671,down,,True,-11.220000000000006,eyalyakir_beitYitzchakiRaanana_Xiaomi22101320I_15-04-2026_exp6
1776255594671,1776255602148,outside,,True,0.0,eyalyakir_beitYitzchakiRaanana_Xiaomi22101320I_15-04-2026_exp6
1776255602148,1776255612988,down,,True,-3.7399999999999984,eyalyakir_beitYitzchakiRaanana_Xiaomi22101320I_15-04-2026_exp6
1776255612988,1776255621421,outside,,True,0.0,eyalyakir_beitYitzchakiRaanana_Xiaomi22101320I_15-04-2026_exp6
1776255621421,1776255634770,down,,True,-7.48,eyalyakir_beitYitzchakiRaanana_Xiaomi22101320I_15-04-2026_exp6
1776255634770,1776255641609,outside,,True,0.0,eyalyakir_beitYitzchakiRaanana_Xiaomi22101320I_15-04-2026_exp6
1776255641609,1776255652608,down,,True,-3.7399999999999984,eyalyakir_beitYitzchakiRaanana_Xiaomi22101320I_15-04-2026_exp6
1776255652608,1776255660085,outside,,True,0.0,eyalyakir_beitYitzchakiRaanana_Xiaomi22101320I_15-04-2026_exp6
1776255660085,1776255674988,down,,True,-7.48,eyalyakir_beitYitzchakiRaanana_Xiaomi22101320I_15-04-2026_exp6
